file,class,method,variable,usage
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"addArg/3[jadx.api.ICodeWriter,jadx.core.dex.instructions.args.InsnArg,java.util.Set<jadx.core.codegen.InsnGen.Flags>]",mth,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"addArg/3[jadx.api.ICodeWriter,jadx.core.dex.instructions.args.InsnArg,java.util.Set<jadx.core.codegen.InsnGen.Flags>]",mgen,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeInsn/3[jadx.core.dex.nodes.InsnNode,jadx.api.ICodeWriter,jadx.core.codegen.InsnGen.Flags]",EMPTY_FLAGS,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeInsn/3[jadx.core.dex.nodes.InsnNode,jadx.api.ICodeWriter,jadx.core.codegen.InsnGen.Flags]",mth,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeInsn/3[jadx.core.dex.nodes.InsnNode,jadx.api.ICodeWriter,jadx.core.codegen.InsnGen.Flags]",BODY_ONLY_NOWRAP_FLAGS,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeInsn/3[jadx.core.dex.nodes.InsnNode,jadx.api.ICodeWriter,jadx.core.codegen.InsnGen.Flags]",BODY_ONLY_FLAG,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"inlineAnonymousConstructor/3[jadx.api.ICodeWriter,jadx.core.dex.nodes.ClassNode,jadx.core.dex.instructions.mods.ConstructorInsn]",mth,4
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"inlineAnonymousConstructor/3[jadx.api.ICodeWriter,jadx.core.dex.nodes.ClassNode,jadx.core.dex.instructions.mods.ConstructorInsn]",mgen,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"inlineAnonymousConstructor/3[jadx.api.ICodeWriter,jadx.core.dex.nodes.ClassNode,jadx.core.dex.instructions.mods.ConstructorInsn]",root,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeInvoke/2[jadx.core.dex.instructions.InvokeNode,jadx.api.ICodeWriter]",mth,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeInvoke/2[jadx.core.dex.instructions.InvokeNode,jadx.api.ICodeWriter]",root,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"useType/2[jadx.api.ICodeWriter,jadx.core.dex.instructions.args.ArgType]",mgen,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"useClass/2[jadx.api.ICodeWriter,jadx.core.dex.instructions.args.ArgType]",mgen,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"fillArray/2[jadx.api.ICodeWriter,jadx.core.dex.instructions.FillArrayInsn]",mth,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"callSuper/2[jadx.api.ICodeWriter,jadx.core.dex.info.MethodInfo]",mth,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,lit/1[jadx.core.dex.instructions.args.LiteralArg],mth,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,lit/1[jadx.core.dex.instructions.args.LiteralArg],fallback,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,needInvokeArg/1[jadx.core.dex.instructions.args.InsnArg],mth,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,needInvokeArg/1[jadx.core.dex.instructions.args.InsnArg],root,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,fallbackOnlyInsn/1[jadx.core.dex.nodes.InsnNode],mth,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,fallbackOnlyInsn/1[jadx.core.dex.nodes.InsnNode],fallback,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeConstructor/2[jadx.core.dex.instructions.mods.ConstructorInsn,jadx.api.ICodeWriter]",mth,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeConstructor/2[jadx.core.dex.instructions.mods.ConstructorInsn,jadx.api.ICodeWriter]",mgen,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeConstructor/2[jadx.core.dex.instructions.mods.ConstructorInsn,jadx.api.ICodeWriter]",root,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeConstructor/2[jadx.core.dex.instructions.mods.ConstructorInsn,jadx.api.ICodeWriter]",fallback,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,isFallback/0,fallback,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"staticField/2[jadx.api.ICodeWriter,jadx.core.dex.info.FieldInfo]",mgen,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"staticField/2[jadx.api.ICodeWriter,jadx.core.dex.info.FieldInfo]",root,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"useClass/2[jadx.api.ICodeWriter,jadx.core.dex.info.ClassInfo]",mgen,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\InsnGen.java,jadx.core.codegen.InsnGen,"makeInlinedLambdaMethod/3[jadx.api.ICodeWriter,jadx.core.dex.instructions.InvokeCustomNode,jadx.core.dex.nodes.MethodNode]",mgen,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,"from/4[jadx.core.dex.nodes.RootNode,jadx.core.dex.info.ClassInfo,java.lang.String,jadx.core.dex.instructions.args.ArgType]",declClass,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,"from/4[jadx.core.dex.nodes.RootNode,jadx.core.dex.info.ClassInfo,java.lang.String,jadx.core.dex.instructions.args.ArgType]",name,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,"from/4[jadx.core.dex.nodes.RootNode,jadx.core.dex.info.ClassInfo,java.lang.String,jadx.core.dex.instructions.args.ArgType]",type,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getType/0,type,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getDeclClass/0,declClass,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,hasAlias/0,name,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,hasAlias/0,alias,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getFullId/0,declClass,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getFullId/0,name,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getFullId/0,type,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,equals/1[java.lang.Object],declClass,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,equals/1[java.lang.Object],name,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,equals/1[java.lang.Object],type,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,removeAlias/0,name,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,removeAlias/0,alias,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,hashCode/0,declClass,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,hashCode/0,name,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,hashCode/0,type,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getName/0,name,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getAlias/0,alias,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,equalsNameAndType/1[jadx.core.dex.info.FieldInfo],name,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,equalsNameAndType/1[jadx.core.dex.info.FieldInfo],type,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getRawFullId/0,declClass,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getRawFullId/0,name,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getRawFullId/0,type,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,setAlias/1[java.lang.String],alias,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,toString/0,declClass,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,toString/0,name,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,toString/0,type,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getShortId/0,name,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,getShortId/0,type,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,"FieldInfo/3[jadx.core.dex.info.ClassInfo,java.lang.String,jadx.core.dex.instructions.args.ArgType]",declClass,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,"FieldInfo/3[jadx.core.dex.info.ClassInfo,java.lang.String,jadx.core.dex.instructions.args.ArgType]",name,4
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,"FieldInfo/3[jadx.core.dex.info.ClassInfo,java.lang.String,jadx.core.dex.instructions.args.ArgType]",alias,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\info\FieldInfo.java,jadx.core.dex.info.FieldInfo,"FieldInfo/3[jadx.core.dex.info.ClassInfo,java.lang.String,jadx.core.dex.instructions.args.ArgType]",type,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,toString/0,wrappedInsn,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,InsnWrapArg/1[jadx.core.dex.nodes.InsnNode],wrappedInsn,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,setParentInsn/1[jadx.core.dex.nodes.InsnNode],wrappedInsn,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,getWrapInsn/0,wrappedInsn,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,hashCode/0,wrappedInsn,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,equals/1[java.lang.Object],wrappedInsn,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\InsnWrapArg.java,jadx.core.dex.instructions.args.InsnWrapArg,duplicate/0,wrappedInsn,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,getAccessFlags/0,accessFlags,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,getCodeReader/0,attributes,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,getCodeReader/0,clsData,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,"JavaMethodData/2[jadx.plugins.input.java.data.JavaClassData,jadx.plugins.input.java.data.JavaMethodRef]",clsData,3
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,"JavaMethodData/2[jadx.plugins.input.java.data.JavaClassData,jadx.plugins.input.java.data.JavaMethodRef]",methodRef,3
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,getMethodRef/0,methodRef,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,"setData/2[int,jadx.plugins.input.java.data.attributes.JavaAttrStorage]",accessFlags,3
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,"setData/2[int,jadx.plugins.input.java.data.attributes.JavaAttrStorage]",attributes,3
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\JavaMethodData.java,jadx.plugins.input.java.data.JavaMethodData,getAttributes/0,attributes,7
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getElementType/1[int],FOUR_BYTES_TYPE,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getElementType/1[int],ONE_BYTE_TYPE,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getElementType/1[int],EIGHT_BYTES_TYPE,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getElementType/1[int],TWO_BYTES_TYPE,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getElementType/0,elemType,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getLiteralArgs/1[jadx.core.dex.instructions.args.ArgType],size,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getLiteralArgs/1[jadx.core.dex.instructions.args.ArgType],data,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getLiteralArgs/1[jadx.core.dex.instructions.args.ArgType],elemSize,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,isSame/1[jadx.core.dex.nodes.InsnNode],elemType,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,isSame/1[jadx.core.dex.nodes.InsnNode],data,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,"FillArrayData/3[java.lang.Object,int,int]",elemType,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,"FillArrayData/3[java.lang.Object,int,int]",data,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,"FillArrayData/3[java.lang.Object,int,int]",size,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,"FillArrayData/3[java.lang.Object,int,int]",elemSize,4
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getData/0,data,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,dataToString/0,data,4
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,dataToString/0,elemSize,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,getSize/0,size,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,copy/0,elemType,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,copy/0,data,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,copy/0,size,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java,jadx.core.dex.instructions.FillArrayData,copy/0,elemSize,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\DebugUtils.java,jadx.core.utils.DebugUtils,printExecTimes/0,execTimes,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\DebugUtils.java,jadx.core.utils.DebugUtils,"mergeExecTime/2[java.lang.String,long]",execTimes,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\DebugUtils.java,jadx.core.utils.DebugUtils,"printRegionsWithBlock/2[jadx.core.utils.MethodNode,jadx.core.utils.BlockNode]",LOG,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\DebugUtils.java,jadx.core.utils.DebugUtils,"printRegion/3[jadx.core.utils.MethodNode,jadx.core.utils.IRegion,boolean]",LOG,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\DebugUtils.java,jadx.core.utils.DebugUtils,printMethodOverrideTop/1[jadx.core.utils.RootNode],LOG,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\DebugUtils.java,jadx.core.utils.DebugUtils,initExecTimes/0,execTimes,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\DebugUtils.java,jadx.core.utils.DebugUtils,printStackTrace/1[java.lang.String],LOG,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\DebugUtils.java,jadx.core.utils.DebugUtils,printExecTimesWithTotal/1[long],execTimes,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\DebugUtils.java,jadx.core.utils.DebugUtils,"printMap/2[java.util.Map<?,?>,java.lang.String]",LOG,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\api\plugins\utils\CommonFileUtils.java,jadx.api.plugins.utils.CommonFileUtils,safeDeleteFile/1[java.io.File],LOG,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\api\plugins\utils\CommonFileUtils.java,jadx.api.plugins.utils.CommonFileUtils,isZipFileExt/1[java.lang.String],ZIP_FILE_EXTS,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\api\plugins\pass\impl\OrderedJadxPassInfo.java,jadx.api.plugins.pass.impl.OrderedJadxPassInfo,runAfter/0,runAfter,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\api\plugins\pass\impl\OrderedJadxPassInfo.java,jadx.api.plugins.pass.impl.OrderedJadxPassInfo,after/1[java.lang.String],runAfter,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\api\plugins\pass\impl\OrderedJadxPassInfo.java,jadx.api.plugins.pass.impl.OrderedJadxPassInfo,before/1[java.lang.String],runBefore,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\api\plugins\pass\impl\OrderedJadxPassInfo.java,jadx.api.plugins.pass.impl.OrderedJadxPassInfo,getDescription/0,desc,1
